,INDPRO,IPFINAL,IPMANSICS,PAYEMS,MANEMP,RPI,CMRMTSPLx,RETAILx,IPCONGD,IPDCONGD,IPBUSEQ,CUMFNS,AMDMNOx,ANDENOx,UNRATE,AWHMAN,CES0600000007,HOUST,PERMIT,JTSJOL,RRSFS,S&P 500,S&P PE ratio,T10YFFM,T1YFFM,BAAFFM,TB3SMFFM,TB3MS,GS5,GS10,BAA,AAA,VIXCLSx,GS2,ANFCI,NFCI,term_spread,baa_spread,aaa_spread,CPIAUCSL,PCEPI,UMCSENTx,TWEXAFEGSMTHx,WPSFD49207,CPILFESL,PCEPILFE,IR,IQ,T10YIE,GDPC1
1987-11-30,0.004865946043528524,0.0019718333079792316,0.005331212146753472,0.0022662350505875395,0.002591258773060545,0.004870241342247894,-0.002774651653801641,0.003778139281653381,0.0004266907054342184,-0.0014933790220066356,0.006593330420531451,0.30160000000000764,0.0021223794715883315,0.010267947450643078,-0.20000000000000018,41.0,40.4,7.412160334945205,7.284134806195205,,,-0.13424542335817957,-0.14062357875126352,2.17,0.27,4.54,-1.0,-0.4399999999999995,-0.7300000000000004,-0.6600000000000001,-0.3899999999999988,-0.5099999999999998,49.4365,-0.71,1.61575,1.1355,3.169999999999999,2.370000000000001,1.1500000000000004,0.0008601214828241055,-0.001279731358397207,-6.200000000000003,-0.041605454897839955,0.0018850146957714031,-0.002519887645510366,-0.0021730146837675157,,,,
1987-12-31,0.005592546578943036,0.006157802417922298,0.00664328750246046,0.0027918272711371372,0.0019109718045644541,0.011251606465574326,0.008437755563758031,0.012400850763750526,0.002853764511491441,-0.00788626537584225,0.011821268427870457,0.43549999999999045,0.00986844390879682,0.08238029340725284,-0.09999999999999964,41.0,40.5,7.24422751560335,7.20414929203594,,,-0.01646127705407263,-0.025578509515377323,2.22,0.4,4.52,-1.0,0.07999999999999918,0.09999999999999964,0.13000000000000078,0.05999999999999872,0.09999999999999964,41.764,0.16999999999999993,1.4032499999999999,0.95225,3.2200000000000006,2.299999999999999,1.1199999999999992,-0.0017406235464711983,-4.0860008981180584e-05,3.700000000000003,-0.031109509853582296,-0.001888574687868072,-6.239615806258314e-06,1.4058684334017357e-05,,,,1.702383733255708
1988-01-31,-0.00019700828905744316,0.0035015829899558426,-0.002338095468591206,0.000887114717748716,-0.0010674458161243905,-0.0008278980192901741,-0.0022852521947438476,0.0033706197795861925,0.002423882053113502,-0.0055508786738567295,0.0012759105113935298,-0.2856999999999914,0.016484362371187444,0.06121392661647995,0.0,41.1,40.3,7.147559271189454,7.126087273299125,,,0.03866198703426438,0.023366216882951818,1.84,0.16,4.24,-1.02,0.040000000000000036,-0.2699999999999996,-0.3200000000000003,-0.21999999999999886,-0.22999999999999865,38.3365,-0.23000000000000043,0.8949999999999999,0.5469999999999999,2.8600000000000003,2.4000000000000004,1.2100000000000009,0.0017226327038093459,0.0020236125129731164,4.0,-0.0006748596896084536,0.007543632171213233,0.0016494209572437413,0.0026177950476133915,,,,
1988-02-29,0.004999271340642153,0.005109656198764689,0.0032081107858816793,0.004433402944520992,0.0018532563639688249,0.0044968237368543384,0.011238838379307836,0.006729829015744926,0.006044079014891679,-0.0011206373953438487,0.007982199296414194,0.19709999999999184,0.010618216468019526,-0.021911935849757924,0.0,41.1,40.4,7.29505641646263,7.271008538280992,,,0.02988818619964917,0.013723007875414694,1.63,0.06,4.04,-0.92,-0.14999999999999947,-0.46999999999999975,-0.4599999999999991,-0.45000000000000107,-0.4800000000000004,33.674,-0.4500000000000002,0.43375,0.2025,2.5500000000000007,2.4099999999999984,1.1899999999999995,-0.001731581556640549,-0.0023865330438637145,0.7999999999999972,0.010591141562842132,-0.0065953490429873085,-0.0016659087315593624,-0.002668596573891513,,,,
1988-03-31,0.002464822424946611,0.0015736268727364333,0.002779960708902962,0.002635325406485478,0.001177559224304403,0.002652689078775694,0.015890482743317946,0.017074872744011316,-0.0017721216230555115,0.007379138805033492,0.0114598500698877,0.18130000000000734,-0.007287364532057694,-0.06310196206247198,0.0,40.9,40.4,7.3343293503005365,7.329749689041512,,,0.02902074604119953,0.010518106576701047,1.79,0.13,3.99,-0.88,0.040000000000000036,0.1200000000000001,0.15999999999999837,-0.049999999999998934,-0.009999999999999787,29.3569,0.08999999999999986,0.30624999999999997,0.11775000000000001,2.669999999999999,2.200000000000001,1.0200000000000014,0.0008557752764977167,0.0019407855278101849,3.0,-0.016674243545286238,0.00375851794348403,0.0016386103438010835,0.002218397857383536,,,,0.5155512880753221
1988-04-30,0.005784379012641949,0.007577705172602478,0.008817543998011601,0.0023229036212111254,0.0016798256931824795,0.0025864032828550876,-0.005377407358524877,-0.004526348313570239,0.008296732269905682,0.022819441799623696,0.011266139841874079,0.7039000000000044,0.001138971594171423,0.03609708256374944,-0.2999999999999998,41.0,40.4,7.360739903058278,7.264730177929867,,,-0.011735890897072387,-0.03157748064216381,1.85,0.14,4.03,-0.96,0.20999999999999996,0.35999999999999943,0.3500000000000014,0.33000000000000007,0.27999999999999936,27.405,0.3200000000000003,0.4766,0.207,2.8100000000000005,2.1799999999999997,0.9499999999999993,0.0034121755492124706,0.001424318040481598,-3.3999999999999915,-0.012195389888312924,0.0009270963463201554,0.0008011163413765843,0.0005796660729462388,,,,
1988-05-31,-0.002018273083187694,-0.0033217967062944,-0.00271626782495904,0.0021936735646583827,0.0010065426114014286,0.000982304847850557,0.0031344011523390947,0.008870936885804426,-0.0068245172549454836,-0.0005801690519637859,0.004094656923498974,-0.25190000000000623,0.013827184788775426,-0.06538958414751583,0.1999999999999993,41.0,40.5,7.259116128097101,7.275172319452771,,,-0.025063968663215697,-0.0491241551241437,2.0,0.31,3.95,-0.83,0.34999999999999964,0.39000000000000057,0.3699999999999992,0.1399999999999988,0.23000000000000043,25.7166,0.41000000000000014,0.55425,0.25625,2.83,1.9499999999999993,0.8100000000000005,-0.003434147695855927,-0.0019476692392239592,3.5999999999999943,0.0038915168682196466,-0.0018779085553664032,-0.0016527336759057931,-0.0014481774412802295,,,,
1988-06-30,0.00289692739416747,0.0027081830639437143,0.0020211616056302617,0.0034619223497500684,0.0013404827744523118,0.0035490764059833424,0.009755802887456255,0.004785818646730888,0.0014526516551800484,0.0044850826213922446,0.008157022053568497,0.14939999999999998,0.025722816641220447,0.09344261292181244,-0.1999999999999993,41.1,40.5,7.298445101508147,7.3031700512368,,,0.05544320341477604,0.02498928730308947,1.41,-0.02,3.49,-1.05,0.20000000000000018,-0.08999999999999986,-0.16999999999999993,-0.03999999999999915,-0.040000000000000924,25.2709,0.02999999999999936,0.5665,0.2775,2.46,2.08,0.9399999999999995,0.0016898344401505838,0.0013442108952919085,-0.09999999999999432,0.01837708852401576,0.0009271847562200008,0.0008013903588155458,0.000815557408864187,,,,1.3054737675524564
1988-07-31,0.0001469114322585341,-0.002319389094998847,-0.0007396927101970263,0.0021244720522943794,0.0005580045901165676,0.004470886612681468,-0.004063574509576284,0.0028285051405152473,-0.0010569432199343254,-0.02235224091154908,-0.008688940344120155,-0.08259999999999934,-0.004886743161868878,0.04618960987281362,0.0,41.1,40.5,7.2909747781429814,7.271703706887368,,,-0.00592813888739574,-0.04136210226472725,1.31,0.0,3.36,-1.02,0.27000000000000046,0.16999999999999993,0.14000000000000057,0.10999999999999943,0.10000000000000142,23.644,0.25,0.7032,0.3842,2.33,2.049999999999999,0.9000000000000004,-1.795477193056172e-05,0.0006002793335690981,-1.2999999999999972,0.03071608691394534,0.0055426425068132446,-0.0008252054583834934,-0.00014297414510977546,,,,
1988-08-31,0.005001679278237248,0.004807946878181646,0.0014608967932536743,0.0011741091376435975,-0.001954379827484587,0.0026390955237385327,0.0005783174909463895,0.005727222199443105,0.0063892513197778555,0.006491034021095743,0.004257584844801432,0.0952000000000055,0.010074705882345825,0.07405661559286258,0.1999999999999993,40.9,40.3,7.30854279753919,7.286191714702382,,,-0.020270964373619194,-0.05385938851024141,1.25,0.16,3.2,-0.95,0.3299999999999992,0.27999999999999936,0.1999999999999993,0.10000000000000142,0.14999999999999858,23.7073,0.3500000000000014,0.7032499999999999,0.42175,2.2,1.950000000000001,0.8499999999999996,-1.7803573177488374e-05,-0.0018884276952082502,4.0,0.013139881647752816,-0.0046539960215321585,-1.0473342724637291e-05,-0.00158650838849006,,,,
1988-09-30,-0.003129633358873285,-0.0006881386558097446,0.003252003611795118,0.0032028446696727997,0.0012847369453172774,0.0019538066191664427,0.00394778117064476,-0.003269718000408872,-0.005779818272629633,0.01845603694427922,0.010199048840714209,0.23469999999998947,-0.000536279985386301,-0.08190225456107036,-0.1999999999999993,41.0,40.3,7.307872780763706,7.269616749608169,,,0.016174887151615636,-0.018388102958436292,0.79,-0.1,2.71,-0.95,0.1800000000000006,-0.25,-0.27999999999999936,-0.3100000000000005,-0.28999999999999915,19.5242,-0.16999999999999993,0.4062,0.3096,1.7400000000000002,1.92,0.8399999999999999,-1.7654276307510486e-05,0.0019049413179681451,-0.10000000000000853,0.0003222540426941478,-0.0018466976089959175,0.002398266499507251,0.0028572609391464,,,,0.5842595204775591
1988-10-31,0.0043015363906127035,0.006202301306699631,0.004226264413514258,0.002477755649632485,0.0028985527540115186,0.005556421303161585,0.0077331270877412095,0.020840524986475373,0.007090563169595221,0.010151384914729,0.005974095075560015,0.30330000000000723,0.011250149358660977,-0.04237881362741369,0.0,41.1,40.6,7.3277805384216315,7.323830566202317,,,0.03447352736987419,0.004920808374039964,0.5,-0.19,2.11,-0.95,0.10999999999999943,-0.17999999999999972,-0.17999999999999972,-0.4900000000000002,-0.3100000000000005,20.4819,-0.11000000000000121,0.233,0.20875,1.450000000000001,1.6099999999999994,0.7099999999999991,-0.0008511875981334072,-0.001604312073009595,-3.200000000000003,-0.029646012560065493,-3.366725639608603e-06,-0.0016276811009463543,-0.0015487892492469513,,,,
1988-11-30,0.0024157555877204473,0.001696564070707396,0.0035440542538678343,0.0032034899374018266,0.002057327868470793,0.0002857442517214537,0.003852749857706783,0.008300742899518099,0.0019832319850934255,0.012051001606272926,0.0023717178909001824,0.22979999999999734,-0.008806718612243358,0.03304108674234385,-0.10000000000000053,41.1,40.5,7.358193752733032,7.318539548567902,,,-0.023341687001029676,-0.04867166707600168,0.61,0.13,2.13,-0.59,0.41000000000000014,0.27999999999999936,0.16000000000000014,0.07000000000000028,-0.0600000000000005,21.659,0.3200000000000003,0.1655,0.16425,1.200000000000001,1.5199999999999996,0.48999999999999844,-1.1129714737379004e-05,-0.0009428219763769619,-1.0999999999999943,-0.027677236949526396,0.0018231301214495232,-0.000811810611907049,-0.0010547989795925972,,,,
1988-12-31,0.00451930917807708,0.004586807164702833,0.004786230484342013,0.002632135093401544,0.0012212724955276144,0.005040779966945408,0.012950502698584998,0.007133524893566445,0.005090508035038077,0.011359872930626125,0.0036140083871050166,0.3183999999999969,0.0932087899345202,0.09746169625124423,0.0,40.9,40.3,7.354362330421477,7.313886831633462,,,0.02009200008268852,-0.004568527745451689,0.35,0.23,1.89,-0.69,0.3100000000000005,0.3000000000000007,0.14999999999999858,0.16999999999999993,0.120000000000001,17.7542,0.41999999999999993,0.1736,0.1454,1.0399999999999991,1.540000000000001,0.46000000000000085,-1.1055824312933282e-05,0.0007995764054395949,-1.0999999999999943,-0.004087115318086809,-1.3319924609511702e-05,-1.0142450720174168e-05,0.0005730210801786484,,,,1.3236569374035057
1989-01-31,0.0029453491324780146,0.0027987784027576623,0.007823484650555379,0.0024572676910246116,0.0017737380627309562,0.008954641722143108,0.0011416284405907362,0.007291586452780052,0.000950826653609127,0.022439834620663568,0.009632920915572107,0.5606999999999971,-0.029077261182877123,0.0012685235521736615,0.10000000000000053,41.1,40.4,7.390798521735676,7.290292882446597,,,0.031680884080346416,0.005300696892815537,-0.03,-0.07,1.53,-0.85,0.1999999999999993,0.0600000000000005,-0.019999999999999574,0.0,0.049999999999998934,17.758,0.08999999999999986,0.1965,0.162,0.8200000000000003,1.5600000000000005,0.5299999999999994,0.0008144404088756829,0.0020024834276792802,6.0,0.023588031300883827,0.0063073395746666705,0.0007807482987169934,0.0017403220115319584,,,,
1989-02-28,-0.004434996841930605,-0.0017558561725632416,-0.009713352247398,0.002479170654860141,-0.00011076650432251256,0.0029146045108401353,-0.010989075809122895,-0.013473378200970387,-0.00046059692214317494,-0.010666045682858893,-0.00428190297943587,-0.9509999999999934,-0.030402687703791287,-0.06155423447225594,-0.20000000000000018,41.2,40.4,7.261927092702751,7.232010331664759,,,0.02968806229594545,0.0047575507882720025,-0.19,-0.11,1.25,-0.83,0.2599999999999998,0.11999999999999922,0.08000000000000007,-0.040000000000000924,0.02000000000000135,18.3126,0.1899999999999995,0.39225,0.311,0.6400000000000006,1.4399999999999995,0.47000000000000064,-0.000839049634874911,-0.0017974823255668682,-2.5,0.0046440913751002455,-0.0027754121808722942,-0.0008033346633302685,-0.0025180522067005384,-0.02545990760043715,-0.014825079161753685,,
1989-03-31,0.002497608429581355,-0.0003518287592401137,-0.000967206000944465,0.0018042488433049897,0.00027689325941793186,0.005198170472517916,-0.005970350092306731,0.005712473732165435,0.002491551312054696,-0.015103782743956629,-0.004976702884920581,-0.22450000000000614,-0.0015925629766382343,-0.008214798680374003,-0.20000000000000018,41.1,40.5,7.259819610363186,7.101675971619444,,,-0.004431573640840902,-0.03043934345545951,-0.49,-0.28,0.82,-1.03,0.2900000000000009,0.2400000000000002,0.1899999999999995,0.0600000000000005,0.16000000000000014,17.4754,0.3100000000000005,0.9385999999999999,0.6162,0.5399999999999991,1.3100000000000005,0.4400000000000013,0.0016271813085753095,0.0003953643369252191,-1.1000000000000085,0.014467550208344448,-0.003606672245777709,0.0007753018649543364,0.0004461237442532351,0.013200165768967764,0.00948869529753793,,1.0112643926211362
1989-04-30,-0.00014968072164389667,0.0034368704858325216,0.0016023813910033269,0.001578371077682661,-0.00027689325941793186,-0.003945929375634094,0.009079005378756833,0.018527339815642918,-0.0027145760429911903,0.007414248107564525,0.014724545594747784,-0.024999999999991473,0.008622798567481382,0.047864394017633316,0.20000000000000018,41.1,40.5,7.199678345691172,7.226936018493289,,,0.03227170808757229,0.006031163466805989,-0.66,-0.48,0.77,-1.19,-0.16999999999999993,-0.20999999999999908,-0.17999999999999972,-0.0600000000000005,-0.010000000000001563,16.8875,-0.23000000000000043,1.04125,0.6835,0.5299999999999994,1.4299999999999997,0.6099999999999994,0.0024159092474844712,0.002920931879909716,-2.799999999999997,0.0033606499364280396,0.003530274951159207,-0.0007975696123496689,0.00037275913748757716,-5.878510387180569e-05,-0.008425515936266947,,
1989-05-31,-0.005701295487130054,-0.008778304256928493,-0.007773600484018317,0.0011311798854816146,-0.00083114009494345,-0.0043280806661201154,-0.0044681325376938474,0.006649279605367653,-0.008431671178064093,-0.02071018315650619,-0.013255907436695136,-0.828400000000002,-0.05078173178705647,-0.06729883561225769,0.0,41.0,40.3,7.193685818395112,7.2305631534092925,,,0.03765456206249507,0.01633999112533502,-0.95,-0.83,0.65,-1.38,-0.22000000000000064,-0.39000000000000057,-0.3200000000000003,-0.14999999999999858,-0.21999999999999886,17.435,-0.4299999999999997,0.632,0.45475,0.4299999999999997,1.6000000000000014,0.7100000000000009,-0.0024757402448782884,-0.0029941071803234465,-0.7999999999999972,0.03143117988383537,0.0008275438947435987,0.0007699308727850962,-0.0003742520487062251,-0.0011372248450243205,0.006304737050479403,,
1989-06-30,-7.60861911217603e-05,0.0034336604201383736,0.0013308143729844346,0.0010558489449916664,-0.0014977951930568167,0.0027962573914575017,-0.0030885661119768315,0.0003005713862176407,-0.00011123937984436338,-0.012059939555988386,0.012711144657635565,-0.07890000000000441,0.025373904684139248,0.06871143162568139,0.09999999999999964,40.9,40.3,7.242082359256962,7.186901020411631,,,0.030742697084290782,0.016590371680990756,-1.25,-1.09,0.5,-1.38,-0.27999999999999936,-0.620000000000001,-0.5800000000000001,-0.4300000000000015,-0.47000000000000064,16.7322,-0.6099999999999994,0.38520000000000004,0.2812,0.129999999999999,1.75,0.8200000000000003,-0.001633833395915829,-0.0014601379742913423,-0.10000000000000853,0.02434626785785987,-0.00792606527242068,-1.5187629493595978e-05,-0.00031921142883550857,-0.018450733973750744,-0.006300323510621375,,0.7602027800347244
1989-07-31,-0.009693959689255571,-0.016881950734970452,-0.011930227615470912,0.0003887161310611731,-0.0018336903979481178,0.003300554843603365,-0.01030965164584785,0.004987201859401935,-0.02224881664673184,-0.033942496555026125,-0.013008165540387306,-1.1877999999999957,-0.018656580655003197,0.05350675863340548,-0.09999999999999964,40.9,40.4,7.2633296174768365,7.1569563646156364,,,0.025016557793730243,0.014280424616339715,-1.22,-1.35,0.63,-1.36,-0.27000000000000046,-0.4599999999999991,-0.2599999999999998,-0.16000000000000014,-0.16999999999999993,18.0565,-0.5899999999999999,0.2905,0.22525,0.13999999999999968,1.8499999999999996,0.9100000000000001,-1.0389117917952717e-05,0.00020411107336570922,1.4000000000000057,-0.02909672616423631,-0.0017559267022653202,-0.0007887643704149738,-9.30546576816127e-05,0.000961047795062342,-0.0031673049483664784,,
1989-08-31,0.009750620169152846,0.015451970889747813,0.009338201177118144,0.00047180939775870456,-0.0008902738179816794,0.0021801707422035577,0.025067985603541842,0.015523633793767644,0.017473651271565416,0.037306197983428824,0.014314609914789056,0.5634000000000015,-0.011346885206771518,-0.17599145451468168,0.0,40.9,40.4,7.194436851100335,7.195937226475569,,,0.043337658555576475,0.03633533339739081,-0.88,-0.81,0.89,-1.09,0.020000000000000462,0.2599999999999998,0.08999999999999986,0.010000000000001563,0.030000000000001137,19.3234,0.3200000000000003,0.20025,0.213,0.20999999999999908,1.7700000000000014,0.8500000000000014,-0.0032180236942007667,-0.0022653372245740044,-2.4000000000000057,0.0067126440395473,-0.0017652036963129447,-0.0007814878871563735,-0.001173930830416836,0.005448941199979629,-0.002153276316740893,,
1989-09-30,-0.003138966589546932,-0.0038363264565095534,-0.0021483680753231482,0.002300348838053523,-0.0023407467634637413,0.002765334374959849,-0.007031092037259157,-0.0009774323855946676,-0.0037029751935557798,-0.0005151413724790999,-0.003530099936796205,-0.39170000000000016,0.025177313492307007,-0.007205795758844502,0.09999999999999964,40.8,40.3,7.153833801578843,7.1808311990445555,,,0.002017582468522683,-0.0037867015864976317,-0.83,-0.8,0.89,-1.27,-0.15000000000000036,0.08000000000000007,0.08000000000000007,0.02999999999999936,0.049999999999998934,16.7465,0.1399999999999988,0.5262,0.329,0.4399999999999995,1.7200000000000006,0.8200000000000003,0.002406740030565402,0.002103108465853154,6.200000000000003,0.014067322058686216,0.00879818749942185,0.0007647527458694015,0.002071456090829926,0.009974777443481742,0.011665508803480051,,0.7380056517089173
